FID,INDIRIZZO,Name,ADDRESS
4174,"SAN MARCO,3313",CA' CONTARINI,SM3313
4175,"SAN MARCO,2740",SAN MAURIZIO APARTMENT,SM2740
4176,"CASTELLO,5888",SANTA MARINA CANALE,CA5888
4177,"CASTELLO,5888",SANTA MARINA CORTE,CA5888
4178,"CASTELLO,5888",SANTA MARINA CALLE,CA5888
4184,"VIA LAZZARO MOCENIGO,1",LOCAZIOE TURISTICA PERRONE,X_VIA LAZZARO MOCENIGO1
4185,"CASTELLO,5587",LION'S APARTMENTS,CA5587
4187,"VIA LORENZO MARCELLO,11",VILLA SANTA LUCIA,X_VIA LORENZO MARCELLO11
4189,"SANTA CROCE,2275",BALCONE SUL CANALE,SC2275
4190,"CASTELLO,5589/B",CA' SAN LIO,CA5589B
4191,"DORSODURO,1270",NIC HOUSE 1,DD1270
4192,"DORSODURO,1270",NIC HOUSE 2,DD1270
4193,"SAN PIETRO IN VOLTA (PELLESTRINA),342/A",CASA ROSITE APPARTMENTO BLU,X_SAN PIETRO IN VOLTA (PELLESTRINA)342A
4194,"SAN PIETRO IN VOLTA (PELLESTRINA),342/A",CASA ROSITE ROSA,X_SAN PIETRO IN VOLTA (PELLESTRINA)342A
4198,"GIUDECCA (VENEZIA),861",CALLE SAN GIACOMO APARTMENT,GD861
4199,"GIUDECCA (VENEZIA),801/N",APPARTAMENTO 6,GD801N
4200,"SANTA CROCE,861",SUNNYMEGGY AI GARZOTTI,SC861
4201,"SAN MARCO,2669/A",LA TANA,SM2669A
4204,"CASTELLO,4902",RUGA GIUFFA MAGO,CA4902
4205,"DORSODURO,530",VEVE 1,DD530
4206,"DORSODURO,530",CA' DELLE MENDE,DD530
4207,"DORSODURO,530",LARA,DD530
4208,"DORSODURO,530",GUGGENHEIM STUDIO FLAT,DD530
4209,"DORSODURO,530",CA' DELLE MENDE,DD530
4210,"CASTELLO,5143",ACASETTA,CA5143
4213,"VIA FRA' MAURO,4",MATTEO VIO,X_VIA FRA' MAURO4
4215,"SAN MARCO,2739",CA' CORIANDOLO,SM2739
4216,"SAN MARCO,2739",BORGHI MONICA,SM2739
4217,"SAN MARCO,2739",SAN MAURIZIO,SM2739
4219,"SAN MARCO,3024",CA DE LA CORTE1,SM3024
4220,"SAN MARCO,3024",CA VITTORIA,SM3024
4221,"SAN MARCO,3024",CA' DEGLI ORESI,SM3024
4222,"SAN MARCO,3024",CASAROSSI,SM3024
4223,"SAN POLO,434/A",RIALTO MINI,SP434A
4224,"SAN MARCO,4346",SAN MARCO 4346,SM4346
4225,"DORSODURO,3261",CASA AGLI SQUELLINI,DD3261
4226,"SAN MARCO,3620",CA' FILIPPA 2,SM3620
4227,"DORSODURO,2799/C",DORSODURO VENETIAN APARTMENT,DD2799C
4228,"CASTELLO,5637",RESIDENZA CANALETTO,CA5637
4229,"CASTELLO,5637",CASA SAN LIO,CA5637
4230,"CASTELLO,5637",CA' DEL GIAZZO,CA5637
4232,"SAN MARCO,2632",CHARME CANAL VIEW,SM2632
4233,"GIUDECCA (VENEZIA),189",GIARDINI SEGRETI,GD189
4234,"GIUDECCA (VENEZIA),492/A",CA’ MIMOSA,GD492A
4235,"GIUDECCA (VENEZIA),492/A",DELUXE OLIVER'S HOUSE,GD492A
4236,"GIUDECCA (VENEZIA),492/A",APPARTAMENTO GIUDECCA,GD492A
4237,"DORSODURO,638",A CA CANZIANI,DD638
4238,"SAN POLO,1193/A",CA' DEL MAJO,SP1193A
4241,"DORSODURO,1420/D",SILK ROAD 2,DD1420D
4242,"SANTA CROCE,1836",CANALETTA,SC1836
4243,"SAN PIETRO IN VOLTA (PELLESTRINA),342/A",CASA ROSITE GIALLA,X_SAN PIETRO IN VOLTA (PELLESTRINA)342A
4244,"CASTELLO,5152",CASTELLO 5152 P. T-3,CA5152
4245,"SAN MARCO,207",BENASSI SAN MARCO 207,SM207
4246,"SAN POLO,1219",SP1219N2  3,SP1219
4247,"SAN POLO,1219",SP1219,SP1219
4248,"CASTELLO,5468/A",BRUNILDE - CASTELLO 5468A 3Ã Â°PIANO,CA5468A
4249,"CASTELLO,5468/A",CA' SAN LIO,CA5468A
4250,"CASTELLO,6076",CASTELLO 6076 TERRACE,CA6076
4251,"CASTELLO,414",GARIBALDI SUITE,CA414
4252,"DORSODURO,597",LO SQUERO 1,DD597
4255,"SANTA CROCE,2199",CASINA PONTEI,SC2199
4256,"SANTA CROCE,1960",THEODORA,SC1960
4257,"SANTA CROCE,1960",PORZIA,SC1960
4258,"SANTA CROCE,1960",GIUSTINA,SC1960
4259,"SANTA CROCE,1313",BROCCATO BIS,SC1313
4260,"SANTA CROCE,1313",THE SILK HOUSE,SC1313
4263,"CALLE DIETRO GLI ORTI,12",LOCAZIONE TURISTICA,X_CALLE DIETRO GLI ORTI12
4266,"CASTELLO,6213",CA SALICORNIA 2,CA6213
4267,"SAN MARCO,2862",APPARTAMENTO CILIOTA DELUXE,SM2862
4268,"SAN MARCO,3842",SANT'ANGELO CANAL VIEW,SM3842
4270,"PELLESTRINA,867",SCARPA ROMINA,X_PELLESTRINA867
4271,"CASTELLO,5670",DAVIDE PUSIOL,CA5670
4272,"SAN POLO,1253",AL CAMPANIEL,SP1253
4273,"DORSODURO,3221",CHARMING FLAT,DD3221
4274,"SAN POLO,550",TERRAZZA RIALTO,SP550
4275,"SANTA CROCE,1377",CASA SEGGI,SC1377
4276,"DORSODURO,2406/D",BORGHI MONICA 2,DD2406D
4278,"SAN MARCO,3502",CASA JAZZ,SM3502
4283,"DORSODURO,2688/A",C ONICA,DD2688A
4284,"DORSODURO,3162",CA' DI LOTO,DD3162
4285,"SANTA CROCE,360/H",THE EXCLUSIVE 38,SC360H
4286,"SANTA CROCE,360/H",THE SECRET GARDEN,SC360H
4287,"SANTA CROCE,360/H",THE EXCLUSIVE 48,SC360H
4288,"SANTA CROCE,360/H",THE EXCLUSIVE 58,SC360H
4289,"CASTELLO,41/E",DAMA MOLINA S.R.L. INT. 5,CA41E
4290,"DORSODURO,178",ROMANTIC GRAND CANAL,DD178
4291,"DORSODURO,178",ROMANTIC TERRACE,DD178
4292,"DORSODURO,178",MANSARDA,DD178
4293,"DORSODURO,3699",AGLAIA VANZETTO,DD3699
4295,"DORSODURO,785",APT2,DD785
4296,"DORSODURO,785",APT1,DD785
4297,"VIA SANDRO GALLO,68",APPLAFONTAINE6,X_VIA SANDRO GALLO68
4298,"VIA SANDRO GALLO,68",APPLAFONTAINE4,X_VIA SANDRO GALLO68
4299,"VIA SANDRO GALLO,68",APP.LA FONTAINE 1,X_VIA SANDRO GALLO68
4301,"PELLESTRINA,834",PELLESTRINA VACANZE,X_PELLESTRINA834
4308,"FONDAMENTA DEI VETRAI,143",IMMOBILIARE MIAN SRL,X_FONDAMENTA DEI VETRAI143
4309,"FONDAMENTA SEBASTIANO VENIER,2",APPARTAMENTO GABRIELLA,X_FONDAMENTA SEBASTIANO VENIER2
4311,"CASTELLO,6213",CA' SALICORNIA,CA6213
4312,"DORSODURO,894",ACCADEMIA'S LOFT WITH TERRACE,DD894
4313,"DORSODURO,894",ACCADEMIA'S VIEW APARTMENT WITH TERRACE,DD894
4314,"CASTELLO,5507",CA' LENA,CA5507
4315,"CASTELLO,5507",CA'  MATILDE,CA5507
4316,"SAN MARCO,3005",DIMORA GIOVE,SM3005
4317,"CASTELLO,5083/A",BORGOLOCO,CA5083A
4318,"SANTA CROCE,1272",BARI,SC1272
4319,"SAN POLO,2750/A",SAONENERI 5S1P1,SP2750A
4320,"SAN POLO,2750/A",410 ROCKY,SP2750A
4321,"SAN MARCO,5364",TESTA D-ORO 3,SM5364
4322,"SAN POLO,226/A",VENICE UNIQUE CONCEPTS,SP226A
4331,"DORSODURO,3831",DOLFIN TERRACE,DD3831
4332,"SANTA CROCE,1884/A",CÀ STAE,SC1884A
4333,"DORSODURO,3852",BETTINESCHI 1,DD3852
4334,"DORSODURO,3852",BETTINESCHI 2,DD3852
4337,"DORSODURO,939",SAN GERVASIO APARTMENT,DD939
4338,"DORSODURO,2537",VENEZIA 2,DD2537
4340,"DORSODURO,3489",TOTEM,DD3489
4343,"CALLE LEONARDO CORONA,8",CALLECORONA8,X_CALLE LEONARDO CORONA8
4344,"CALLE LEONARDO CORONA,8",BEOCIO HOUSE,X_CALLE LEONARDO CORONA8
4348,"RIO TERA',24",APPARTAMENTO,X_RIO TERA'24
4354,"GIUDECCA (VENEZIA),492/G",ALTANA CONFIDENCE,GD492G
4355,"GIUDECCA (VENEZIA),492/G",TERRAZZA IN LAGUNA,GD492G
4357,"CASTELLO,6077",CASA MANINA SUL PONTE,CA6077
4358,"CORTE DE LA VIDA,17",MURANO PLACE RIVA,X_CORTE DE LA VIDA17
4359,"VIA PIETRO BURATTI,3",LAGOON VIEW,X_VIA PIETRO BURATTI3
4365,"GIUDECCA (VENEZIA),492/H",LAGOON SECRET VENICE,GD492H
4366,"GIUDECCA (VENEZIA),492/H",VENETIAN LAGOON,GD492H
4367,"GIUDECCA (VENEZIA),492/G",CA' DEI SCORZERI,GD492G
4368,"GIUDECCA (VENEZIA),492/G",CA ALTANELLA,GD492G
4369,"SAN POLO,779",CA RIALTO 3 PIANO,SP779
4370,"SAN POLO,779",CA'  RIALTO,SP779
4371,"SAN MARCO,1659/A",CORTE DEL CARRO,SM1659A
4372,"DORSODURO,558",DORSODURO 558,DD558
4373,"CASTELLO,5836",FORMOSA,CA5836
4374,"PELLESTRINA,612",DIMORA CA'GIGI,X_PELLESTRINA612
4375,"SAN POLO,1519/B",SKY - SILVER,SP1519B
4376,"SAN POLO,1519/B",CARAMPANE,SP1519B
4378,"SAN MARCO,5264",SAN MARCO 5264,SM5264
4379,"SAN MARCO,3307",CORTE DA LEZZE,SM3307
4380,"SAN MARCO,3307",CORTE DA LEZZE,SM3307
4381,"PELLESTRINA,1197/L",SCARPA MARIA TERESA,X_PELLESTRINA1197L
4383,"DORSODURO,3847",CASA PANTALON DI TIZIANO DI NICOLA CRISTANTE & C SNC,DD3847
4384,"SANTA CROCE,1971",CASA MARTA,SC1971
4390,"SAN MARTINO SINISTRA (BURANO),594",FLORA COTTAGE,X_SAN MARTINO SINISTRA (BURANO)594
4391,"DORSODURO,879/B",SILVIA SCARFI,DD879B
4392,"PELLESTRINA,1064",CASA VACANZE CA'NONICA,X_PELLESTRINA1064
4393,"PELLESTRINA,1064",CASA VACANZE CÀ NONICA,X_PELLESTRINA1064
4394,"CASTELLO,6574/D",ALE,CA6574D
4395,"SANTA CROCE,1654",MILONGA APARTMENT,SC1654
4396,"SANTA CROCE,1654",VENEZIAMO,SC1654
4399,"PELLESTRINA,484/C",CASA STELLA,X_PELLESTRINA484C
4400,"CASTELLO,6113",BORGOLOCO DESIGN LOFT,CA6113
4401,"DORSODURO,3832",CA' RUFFONI TERRACE,DD3832
4402,"SAN MARCO,4307",CASA BOVOLO,SM4307
4403,"SAN MARCO,4307",CASETTA DEL BOVOLO,SM4307
4405,"SAN MARCO,3756",SAN BENETO APARTMENT,SM3756
4406,"DORSODURO,373",LA CASA DI HUBERT DE GIVENCHY,DD373
4407,"DORSODURO,543",DORSODURO 543,DD543
4408,"SANTA CROCE,2279",DOMUS CROCE,SC2279
4409,"CASTELLO,5964",CALLE DEL VOLTO,CA5964
4410,"CASTELLO,5980",PALAZZINA PISTOR 2-3 PIANO,CA5980
4411,"CASTELLO,5980",PALAZZINA PISTOR 1 PIANO,CA5980
4412,"CASTELLO,4975",CORTE DEI GRECI 2,CA4975
4413,"CASTELLO,4975",CORTE DEI GRECI 2,CA4975
4414,"SAN MARCO,3588",CASANTANGELOTERRACE,SM3588
4415,"SAN MARCO,3588",CA' SANT'ANGELO,SM3588
4416,"SAN MARCO,2313",HEIBY,SM2313
4419,"CASTELLO,986/B",CASA RUFFOLO,CA986B
4425,"VIA TIRO,2",CA' GRAND' ITALIA,X_VIA TIRO2
4426,"VIA NICOSIA,16",CASETTA LIDO,X_VIA NICOSIA16
4427,"TERRANOVA (BURANO),32",CA'NOVA,X_TERRANOVA (BURANO)32
4428,"SAN MARCO,2588",YELLOW HOUSE,SM2588
4429,"SAN POLO,1349",SAN POLO 1349,SP1349
4430,"CASTELLO,6321",MIRANDOLINA,CA6321
4432,"CASTELLO,6034",CA' MILION,CA6034
4433,"SAN MARCO,597/C",RICCARDO COPPETTA,SM597C
4435,"SAN MARCO,1579",SANMARCODREAM,SM1579
4436,"SAN MARCO,2113",LA MARCHESA,SM2113
4437,"SAN POLO,910",DA GIGI,SP910
4438,"VIA JACOPO DE CAVALLI,10",SKY AND SAND LIDO CENTRAL,X_VIA JACOPO DE CAVALLI10
4440,"SAN MARCO,1161",HIDDEN GEM,SM1161
4441,"SAN MARCO,5383",PERLA DI RIALTO,SM5383
4442,"SANTA CROCE,49",MALCANTON,SC49
4443,"CASTELLO,5355",VENICESUITEBANDE,CA5355
4444,"DORSODURO,1037",PENTHOUSE ACCADEMIA,DD1037
4445,"SAN MARCO,2608/A",BILOCALE TEMPORANEAMENTE USO TURISTICO,SM2608A
4448,"SANTA CROCE,1067",TEDESCHI,SC1067
4449,"GIUDECCA (VENEZIA),698",JEROME GEORGES BRUNET,GD698
4450,"SAN POLO,2082",ROMANTIC SKY FLAT,SP2082
4451,"SANTA CROCE,2145",SMM,SC2145
4452,"SAN POLO,1847",CA MIANI,SP1847
4454,"SAN MARCO,248",COLOMBINA APARTMENT,SM248
4455,"SAN MARCO,248",SAN MARCO GALLERY BIS,SM248
4456,"SAN MARCO,248",SAN MARCO GALLERY,SM248
4458,"SANTA CROCE,94",QN APARTMENT,SC94
4459,"SAN POLO,477",ANTIQUE,SP477
4460,"DORSODURO,687",VE006396,DD687
4462,"CASTELLO,5286",CASTELLO 5286,CA5286
4463,"DORSODURO,1476/C",CA ZATTERE 2,DD1476C
4464,"DORSODURO,161",TRAGHETTO,DD161
4465,"SAN POLO,1449",CA' PETRIANA,SP1449
4466,"SANTA CROCE,1845",SUITE DELLA CORTE APARTMENT,SC1845
4467,"DORSODURO,2649/B",La maison de l'amour au cœur de Venise,DD2649B
4468,"CASTELLO,4341",CA' ZACCARIA,CA4341
4469,"CASTELLO,4341",VENICE LUXURY TERRACE SAN MARCO,CA4341
4470,"CASTELLO,4341",SAN FILIPPO,CA4341
4471,"SAN POLO,1602",27@RIALTO,SP1602
4473,"SAN POLO,2215",WELLVENICE CAMPIELLO,SP2215
4474,"SAN POLO,2215",WELLVENICE ALTANA,SP2215
4475,"SAN POLO,2215",SAN POLO,SP2215
4476,"SAN POLO,1770",ROOMS MERCANTE 19GIU18,SP1770
4477,"CASTELLO,6292",SAN GIOVANNI E PAOLO,CA6292
4478,"SAN POLO,2319",FALIER BIS,SP2319
4479,"SAN POLO,2319",FALIER,SP2319
4482,"FONDAMENTA SAN GIOVANNI DEI BATTUTI,20",MURANO CANAL VIEW,X_FONDAMENTA SAN GIOVANNI DEI BATTUTI20
4483,"FONDAMENTA SAN GIOVANNI DEI BATTUTI,20",CASA INDI,X_FONDAMENTA SAN GIOVANNI DEI BATTUTI20
4484,"CASTELLO,5925",CORTE FONTANA 2,CA5925
4485,"CASTELLO,5925",CORTE FONTANA 1,CA5925
4486,"SANTA CROCE,913/A",CANAL SUITE ROOM,SC913A
4487,"GIUDECCA (VENEZIA),687",CA' DELLA GIUDECCA,GD687
4488,"CASTELLO,5514",CORTE RUBBI 5514,CA5514
4489,"SANTA CROCE,1011",LAGUNA BLU VENICE HOME,SC1011
4490,"SAN MARCO,5525",RIALTO ROOFTOP,SM5525
4491,"SAN MARCO,5525",BARTOLO II,SM5525
4493,"CASTELLO,4380",CONTARINI,CA4380
4494,"PONTE SANT'ANTONIO,5613",THE PALACE 5613,X_PONTE SANT'ANTONIO5613
4495,"DORSODURO,2744",CA' TURCHETTE,DD2744
4497,"SAN MARCO,144",EKATERINA,SM144
4498,"SAN MARCO,2910",CA' GIARDINO FALIER,SM2910
4499,"DORSODURO,2429",SANTA MARGHERITA 1 AI CERERI,DD2429
4500,"CASTELLO,904/F",LOCAZIONE TURISTICA,CA904F
4501,"CASTELLO,5009",APP.TI GANDINI INT 1,CA5009
4502,"CASTELLO,5009",APP.TI GANDINI INT 2,CA5009
4505,"SAN POLO,2396",SAN POLO 2396,SP2396
4506,"SAN MARCO,1881",FENICE GRAN CANAL,SM1881
4507,"SAN POLO,902",CASA SANSONI,SP902
4509,"SAN POLO,2808",GIULIA MORGANTE,SP2808
4510,"CASTELLO,4298",TOWER SUITE PONTE DEI SOSPIRI,CA4298
4511,"CASTELLO,5695",RESIDENZA AL VOLTO,CA5695
4512,"GIUDECCA (VENEZIA),204/B",ANGELA DI VENEZIA HOUSE,GD204B
4513,"SAN MARCO,1583/A",SAN MARCO LUXURY ROOMS,SM1583A
4514,"VIA LEPANTO,37/B",CASA MALVA,X_VIA LEPANTO37B
4515,"SAN MARCO,5302",RIALTO BRIDGE DREAM VENICE,SM5302
4516,"SAN MARCO,5302",RIALTO BRIDGE VENICE HOUSE,SM5302
4517,"CASTELLO,4890",CA' FORMOSA LIFE,CA4890
4518,"SAN MARCO,2906",CANALGRANDE FALIER,SM2906
4519,"SAN MARCO,1823",PALAZZO MOLIN-GUARANA,SM1823
4520,"SAN MARCO,1823",CA VITTORIA,SM1823
4521,"SAN MARCO,1823",LA CORTE DEI CUORIDORO 2,SM1823
4522,"SAN MARCO,1823",LA CORTE DEI CUORIDORO 1,SM1823
4523,"VIA FRANCESCO DUODO,31/R",DUODO 4,X_VIA FRANCESCO DUODO31R
4524,"VIA FRANCESCO DUODO,31/R",DUODO 1,X_VIA FRANCESCO DUODO31R
4525,"VIA FRANCESCO DUODO,31/R",DUODO 3,X_VIA FRANCESCO DUODO31R
4526,"VIA FRANCESCO DUODO,31/R",DUODO 2,X_VIA FRANCESCO DUODO31R
4527,"VIA FRANCESCO DUODO,33/A",DUODO 5,X_VIA FRANCESCO DUODO33A
4529,"PELLESTRINA,867/D",SCARPA ROMINA,X_PELLESTRINA867D
4531,"SAN MARCO,4864",SANMARCO3,SM4864
4537,"CASTELLO,4943",AI TAGLIAPIETRA,CA4943
4538,"SANTA CROCE,2193",APPARTAMENTO S. CROCE,SC2193
4539,"SAN POLO,2864",SAN TOMA',SP2864
4540,"SAN MARCO,3209",ALESSANDRO OLIVETTI,SM3209
4541,"RIVA PASQUALI,9",FRANCIDUE,X_RIVA PASQUALI9
4542,"SAN MARCO,3209",SAN SAMUELE,SM3209
4543,"SAN MARCO,3209",CA' MALIPIERO,SM3209
4545,"SAN MARCO,3209",FILIPPO OLIVETTI,SM3209
4547,"PELLESTRINA,388/A",UN PASSO DAL MARE,X_PELLESTRINA388A
4548,"SAN POLO,322",CA DEL MERCATO,SP322
4549,"CASTELLO,4007",GRANDIBEN,CA4007
4550,"VIA JACOPO DE CAVALLI,18",CASA GIORGINA,X_VIA JACOPO DE CAVALLI18
4551,"SAN MARCO,840",CA' DEL FUMO,SM840
4554,"SAN MARCO,3348",APPARTAMENTO LA GRU,SM3348
4555,"SAN MARCO,3348",APPARTAMENTO CIBELE,SM3348
4556,"VIA PAOLO ERIZZO,18",CA'LUCIANO,X_VIA PAOLO ERIZZO18
4557,"SAN MARCO,3348",APPARTAMENTO MELEAGRO,SM3348
4558,"SAN MARCO,3348",APPARTAMENTO,SM3348
4559,"VIA PAOLO ERIZZO,18",CA'YVONNE,X_VIA PAOLO ERIZZO18
4560,"SAN MARCO,3348",APPARTAMENTO AMALTEA,SM3348
4564,"SANTA CROCE,839",CASA RIO MARIN,SC839
4566,"VIA LORENZO MARCELLO,37",APPARTAMENTO MARTINA TARLA,X_VIA LORENZO MARCELLO37
4567,"PELLESTRINA,854/A",CASA NIEVO,X_PELLESTRINA854A
4568,"SAN MARCO,5426/A",CARPI,SM5426A
4569,"DORSODURO,1567",BALASTRO SUITE,DD1567
4570,"SAN MARCO,5426/A",BRIGHT 2-BEDROOM FLAT OVERLOOKING VENICE ROOFS,SM5426A
4571,"DORSODURO,1567",DORSODURO 1567,DD1567
4572,"SAN POLO,1860",SAN POLO 1860 - 22,SP1860
4575,"SAN POLO,1860",SAN POLO 1860 - 21,SP1860
4576,"DORSODURO,3484",CA' DIAMANTE,DD3484
4577,"SAN POLO,1860",SAN POLO 1860 - 23,SP1860
4578,"SAN MARCO,3153",APPARTAMENTO VENINI,SM3153
4579,"SAN MARCO,2016",TOLOMEO,SM2016
4580,"SAN MARCO,3096",SUNRISE,SM3096
4582,"SAN MARCO,1500",MCS BIS,SM1500
4583,"SAN PIETRO IN VOLTA (PELLESTRINA),213",CASA DEL MARANGON,X_SAN PIETRO IN VOLTA (PELLESTRINA)213
4584,"SAN MARCO,1500",MCS,SM1500
4586,"SANTA CROCE,1167",CASA DOGE,SC1167
4588,"SAN MAURO (BURANO),500",CA' DE PILAR,X_SAN MAURO (BURANO)500
4589,"SANTA CROCE,1546",MARIA CRISTINA MILANESI,SC1546
4590,"STRADA COMUNALE DELLA LAGUNA,1214",CASA DE POLI 3,X_STRADA COMUNALE DELLA LAGUNA1214
4591,"FONDAMENTA ANDREA NAVAGERO,59",CASA NAVAGERO,X_FONDAMENTA ANDREA NAVAGERO59
4592,"STRADA COMUNALE DELLA LAGUNA,1214",CASA DE POLI 1,X_STRADA COMUNALE DELLA LAGUNA1214
4593,"SAN POLO,2330",SUITE SAN POLO,SP2330
4594,"CASTELLO,6186",SANTA MARIA FORMOSA,CA6186
4595,"SAN MARCO,518",SAN ZULIAN V,SM518
4596,"CASTELLO,6186",LOVELY FORMOSA HOUSE,CA6186
4597,"SANTA CROCE,1851",NIDO VENEZIANO,SC1851
4599,"SANTA CROCE,1851",RED CARPET APARTMENT,SC1851
4601,"SAN POLO,1617",TOPAZIO - CALLE DEI BOTTERI,SP1617
4602,"DORSODURO,3623/A",CASA BASEGÃ Â,DD3623A
4603,"PELLESTRINA,412",DIMORA LAGUNA,X_PELLESTRINA412
4604,"DORSODURO,3623/A",APPARTAMENTO MASHA,DD3623A
4605,"GIUDECCA (VENEZIA),348",CA' FERRANDO 1,GD348
4606,"DORSODURO,3423",THE VENICE APARTMENT,DD3423
4607,"DORSODURO,755/A",CASA SULL'ACQUA,DD755A
4608,"DORSODURO,3536",ALLO SQUERO,DD3536
4609,"GIUDECCA (VENEZIA),515",PALANCA STAY,GD515
4610,"SAN POLO,2313",CA' DANIELE,SP2313
4611,"SAN MARCO,2746",PALAZZO DEI FIORI BY ROOM MATE APT 11,SM2746
4612,"VIA LORENZO MARCELLO,2/A",LA CASA AL LIDO,X_VIA LORENZO MARCELLO2A
4613,"SAN MARCO,2746",PALAZZO DEI FIORI BY ROOM MATE APT 10,SM2746
4615,"SAN MARCO,2746",PALAZZO DEI FIORI BY ROOM MATE APT 12,SM2746
4617,"SAN MARCO,2746",PALAZZO DEI FIORI BY ROOM MATE APT 1,SM2746
4620,"SAN MARCO,2746",PALAZZO DEI FIORI BY ROOM MATE APT 2,SM2746
4622,"SAN MARCO,2746",PALAZZO DEI FIORI BY ROOM MATE APT 15,SM2746
4624,"SAN MARCO,4993",GLAMOUR APARTMENT,SM4993
4626,"DORSODURO,3561",ALBERTO,DD3561
4627,"DORSODURO,1879",ANZOLO RAFAEL,DD1879
4628,"SAN POLO,1198",RIALTO GREEN DESIGN APARTMENT,SP1198
4629,"VIALE QUATTRO NOVEMBRE,48",CASA SANT'ELENA,X_VIALE QUATTRO NOVEMBRE48
4630,"SAN MARCO,930",CASA FANTASY,SM930
4632,"GIUDECCA (VENEZIA),173",CA' ALIVIOLA,GD173
4633,"SANTA CROCE,1346",HINC DOMUS DEPENDANCE,SC1346
4634,"CASTELLO,476",ALICE GIARDINO,CA476
4636,"DORSODURO,154",CALLE LANZA,DD154
4638,"CASTELLO,59",APPARTAMENTO SAN PIETRO,CA59
4640,"SAN MARCO,204/A",SAN MARCO CALLE DEI BALONI 204,SM204A
4643,"SAN MARCO,3291",SAN SAMUELE,SM3291
4645,"CASTELLO,6430",CA' FLAVIA,CA6430
4649,"SAN MARCO,5356",TESTA D-ORO 2,SM5356
4651,"SAN MARCO,2536",CA' DEL GIGLIO,SM2536
4652,"SAN MARCO,1618",CA' VALLARESSO,SM1618
4653,"GIUDECCA (VENEZIA),210/L",RESIDENZA JUDECCA,GD210L
4654,"SAN MARCO,2536",CASA S.MARIA DEL GIGLIO,SM2536
4656,"SAN MARCO,2536",GIGLIO APARTMENT,SM2536
4657,"SAN MARCO,3007",CA'SANSOVINO,SM3007
4658,"PELLESTRINA,46",DIMORA DEL PESCATORE,X_PELLESTRINA46
4659,"SAN MARCO,1081/A",SIGNATURE,SM1081A
4661,"GIUDECCA (VENEZIA),202/A",GIUDECCA APARTMENT,GD202A
4666,"SANTA CROCE,1445/A",DORIA,SC1445A
4667,"SAN MARCO,3657",CASA LA FENICE,SM3657
4668,"SAN MARCO,2145",APPARTAMENTO SAN MARCO 2145,SM2145
4669,"SAN MARCO,3530",SANMARCO3530,SM3530
4670,"SAN POLO,2958",CA VERBENA,SP2958
4671,"CASTELLO,4907",CA'  BON,CA4907
4672,"SAN POLO,2958",CASA PIAGGI,SP2958
4674,"SAN POLO,2465/C",SANTA LUCIA CANAL VIEW,SP2465C
4676,"CASTELLO,4802",QUERINI SUITE,CA4802
4679,"CASTELLO,4802",CA' AMATA,CA4802
4681,"CASTELLO,58/A",SAN PIETRO,CA58A
4683,"SAN MARCO,1099",CAVALLETTO BIS,SM1099
4684,"SAN MARCO,5074",SAN TEODORO PALACE 402,SM5074
4685,"SAN MARCO,1099",CAVALLETTO,SM1099
4686,"SAN MARCO,5074",SAN TEODORO PALACE 302,SM5074
4688,"SAN MARCO,5074",SAN TEODORO PALACE 203,SM5074
4689,"SAN POLO,1644",CASA COLONNA,SP1644
4690,"SAN MARCO,4311",BOVOLO,SM4311
4691,"SAN MARCO,5074",SAN TEODORO PALACE 403,SM5074
4692,"SAN POLO,2326",SAN POLO 2326,SP2326
4693,"SAN MARCO,5074",SAN TEODORO PALACE 304,SM5074
4694,"CASTELLO,728",RERENT GROUP SRL,CA728
4695,"SAN MARCO,5074",SAN TEODORO PALACE 204,SM5074
4696,"SAN MARCO,3194",MARI,SM3194
4697,"SAN MARCO,5074",SAN TEODORO PALACE 303,SM5074
4698,"GIUDECCA (VENEZIA),490",HANSIJORG KALCHER,GD490
4699,"SAN MARCO,5074",SAN TEODORO PALACE 201,SM5074
4700,"SAN MARCO,5074",SAN TEODORO PALACE 202,SM5074
4702,"SAN MARCO,5074",SAN TEODORO PALACE 301,SM5074
4703,"SAN MARCO,519",CASA VALIER,SM519
4704,"SAN MARCO,5074",SAN TEODORO PALACE 205,SM5074
4705,"DORSODURO,243",DD 243,DD243
4706,"SAN MARCO,5074",SAN TEODORO PALACE 401,SM5074
4707,"SANTA CROCE,975",SANTA CROCE CHARMING HOUSE,SC975
4708,"SAN MARCO,5074",SAN TEODORO PALACE 404,SM5074
4709,"SANTA CROCE,975",APPARTAMENTO AI BARI 2,SC975
4710,"SAN POLO,2463",IL VENEZIANO,SP2463
4711,"SANTA CROCE,975",APPARTAMENTO AI BARI 1,SC975
4712,"SAN POLO,2463",SCRITTORE,SP2463
4713,"DORSODURO,2111",IULIA TUPOTA,DD2111
4714,"SAN POLO,2463",POP 1970,SP2463
4715,"DORSODURO,2111",QUARTO DO JULIO,DD2111
4716,"SAN POLO,2463",CAPPELLAIO,SP2463
4717,"DORSODURO,2111",CA'RINA APT,DD2111
4718,"SAN POLO,2463",NATURALISTA,SP2463
4720,"SAN POLO,2463",RESTAURATORE,SP2463
4721,"GIUDECCA (VENEZIA),800/Q",GIUDECCA GALLERY,GD800Q
4722,"SAN POLO,2463",VIAGGIATORE,SP2463
4723,"GIUDECCA (VENEZIA),800/Q",TINTORETTO - B1,GD800Q
